COUNTER,AF3,F7,F3, FC5, T7, P7, O1, O2,P8, T8, FC6, F4,F8, AF4,GYROX, GYROY, TIMESTAMP, FUNC_ID, FUNC_VALUE, MARKER, SYNC_SIGNAL
46,3817.95,4096.41,4195.9,4442.05,4514.36,4609.74,4481.54,4410.77,4148.21,4524.1,4797.95,4446.15,4367.18,4591.79,1710,1687,14.923,0,0,0,0
47,3812.31,4097.44,4191.28,4432.82,4506.67,4618.46,4479.49,4407.69,4148.21,4512.31,4796.41,4440.51,4363.59,4584.1,1710,1689,14.93,0,0,0,0
48,3808.72,4094.36,4191.79,4423.08,4509.74,4609.23,4472.31,4398.46,4141.54,4505.13,4792.82,4440,4361.54,4581.03,1712,1689,14.938,0,0,0,0
49,3813.33,4094.36,4198.46,4428.72,4522.56,4587.18,4471.28,4398.46,4140,4512.82,4792.31,4443.08,4365.64,4586.67,1712,1690,14.946,0,0,0,0
50,3824.62,4104.1,4208.21,4431.79,4532.31,4585.13,4486.15,4424.1,4163.59,4538.46,4811.28,4460,4386.15,4601.54,1715,1690,14.954,0,0,0,0
51,3821.54,4102.56,4208.72,4424.1,4525.13,4607.69,4492.31,4431.79,4170.26,4543.08,4817.95,4462.05,4388.72,4600,1716,1690,14.962,0,0,0,0
52,3811.79,4094.36,4201.54,4423.59,4510.77,4618.46,4478.97,4407.69,4150.26,4518.97,4797.44,4445.13,4372.82,4583.08,1717,1688,14.969,0,0,0,0
53,3816.41,4100.51,4202.05,4429.23,4507.69,4607.18,4472.31,4404.1,4150.77,4517.95,4800.51,4449.23,4378.97,4584.62,1717,1686,14.977,0,0,0,0
54,3822.56,4102.05,4206.67,4426.67,4515.9,4602.05,4478.46,4417.95,4160.51,4529.74,4812.31,4458.97,4384.62,4590.77,1718,1683,14.989,0,0,0,0
55,3819.49,4097.44,4205.64,4421.54,4530.26,4603.59,4476.41,4414.87,4155.38,4524.1,4801.03,4453.33,4371.79,4582.56,1718,1685,14.994,0,0,0,0
56,3821.03,4104.62,4206.15,4427.18,4535.9,4601.03,4471.28,4410.77,4154.36,4522.05,4797.95,4452.31,4372.82,4580.51,1718,1685,15.001,0,0,0,0
57,3826.67,4107.18,4210.26,4431.28,4524.62,4603.08,4472.31,4412.31,4155.38,4527.69,4806.15,4454.36,4381.54,4587.18,1718,1687,15.009,0,0,0,0
58,3825.64,4108.72,4208.21,4427.69,4525.64,4606.67,4471.28,4402.05,4146.67,4515.9,4798.97,4447.18,4372.82,4585.13,1718,1686,15.018,0,0,0,0
59,3823.59,4118.46,4202.56,4426.15,4545.64,4600.51,4469.23,4394.36,4138.46,4501.03,4789.74,4443.08,4356.92,4572.82,1716,1687,15.024,0,0,0,0
60,3826.15,4116.92,4205.13,4433.33,4534.87,4598.97,4473.85,4406.67,4145.64,4510.77,4795.38,4451.28,4359.49,4573.85,1717,1686,15.032,0,0,0,0
61,3826.67,4106.15,4211.28,4436.41,4517.95,4602.56,4478.46,4421.03,4163.08,4528.21,4802.05,4458.97,4372.31,4585.13,1715,1686,15.041,0,0,0,0
62,3825.64,4105.64,4207.18,4434.87,4539.49,4600.51,4474.87,4410.26,4158.97,4523.59,4796.41,4456.41,4366.67,4579.49,1716,1686,15.048,0,0,0,0
63,3825.64,4109.74,4202.05,4438.46,4545.64,4600.51,4472.82,4400,4145.13,4517.95,4797.95,4451.79,4360.51,4573.85,1714,1686,15.055,0,0,0,0
64,3828.21,4109.74,4206.67,4438.97,4523.08,4603.08,4477.95,4409.23,4147.69,4523.59,4813.85,4460.51,4370.77,4586.15,1715,1688,15.063,0,0,0,0
65,3827.69,4105.13,4205.64,4435.9,4514.87,4602.05,4476.92,4408.21,4148.72,4514.87,4808.21,4461.03,4367.18,4585.64,1714,1687,15.071,0,0,0,0
66,3823.08,4100,4196.92,4434.36,4530.77,4597.95,4468.21,4394.87,4136.92,4500.51,4784.62,4449.74,4352.82,4574.87,1713,1688,15.079,0,0,0,0
67,3829.23,4104.62,4202.56,4434.87,4535.38,4594.87,4467.18,4394.87,4137.44,4504.62,4790.26,4453.33,4362.56,4582.05,1714,1687,15.087,0,0,0,0
68,3834.87,4109.23,4208.21,4435.9,4526.67,4595.38,4471.79,4400.51,4145.64,4508.72,4800,4459.49,4372.82,4586.15,1712,1686,15.095,0,0,0,0
69,3829.74,4105.13,4206.67,4437.95,4532.31,4593.33,4474.36,4409.23,4155.9,4515.9,4797.95,4460,4372.82,4581.54,1714,1686,15.101,0,0,0,0
70,3829.23,4106.15,4210.77,4440.51,4537.44,4593.33,4475.38,4419.49,4170.77,4528.21,4807.18,4463.59,4381.03,4587.18,1713,1685,15.109,0,0,0,0
71,3830.77,4108.21,4210.77,4435.9,4533.85,4604.1,4475.38,4407.18,4157.95,4514.87,4806.67,4457.44,4376.92,4586.67,1715,1684,15.117,0,0,0,0
72,3827.69,4106.15,4204.1,4432.82,4530.26,4609.74,4474.87,4396.92,4141.03,4507.18,4796.92,4446.67,4366.15,4583.08,1715,1684,15.126,0,0,0,0
73,3822.56,4103.59,4200.51,4431.28,4526.15,4610.77,4477.95,4403.59,4147.18,4519.49,4797.44,4445.64,4365.13,4582.56,1718,1683,15.134,0,0,0,0
74,3820.51,4100.51,4199.49,4427.69,4527.18,4615.9,4473.85,4394.36,4142.56,4509.23,4793.33,4443.59,4361.03,4575.38,1718,1683,15.141,0,0,0,0
75,3823.59,4100,4200,4427.18,4542.56,4609.23,4463.08,4382.56,4134.87,4493.85,4788.21,4438.46,4360,4571.79,1720,1685,15.149,0,0,0,0
76,3828.21,4106.67,4207.69,4433.85,4545.13,4591.79,4463.59,4392.31,4147.69,4505.64,4798.46,4444.62,4376.41,4584.62,1721,1684,15.158,0,0,0,0
77,3829.23,4109.74,4211.79,4436.92,4522.05,4596.92,4472.82,4403.08,4156.92,4513.85,4803.59,4448.72,4383.08,4589.23,1723,1685,15.165,0,0,0,0
78,3823.59,4100,4201.54,4427.69,4515.38,4613.85,4476.41,4401.03,4151.79,4505.13,4795.38,4442.05,4365.64,4573.33,1725,1682,15.173,0,0,0,0
79,3822.56,4099.49,4199.49,4425.64,4520.51,4608.72,4473.85,4397.44,4151.28,4505.64,4794.36,4441.54,4363.59,4570.77,1726,1679,15.181,0,0,0,0
80,3827.18,4105.64,4205.13,4432.82,4520,4595.9,4471.79,4397.44,4151.28,4509.74,4800.51,4447.18,4377.44,4583.59,1729,1677,15.188,0,0,0,0
81,3824.1,4101.03,4199.49,4427.69,4525.13,4598.46,4471.79,4395.9,4148.72,4505.13,4796.92,4441.54,4370.26,4577.44,1729,1675,15.197,0,0,0,0
82,3825.13,4101.03,4195.9,4420.51,4531.28,4602.56,4472.82,4395.38,4152.31,4506.67,4792.31,4438.46,4363.08,4572.31,1731,1674,15.204,0,0,0,0
83,3838.46,4119.49,4211.28,4429.23,4531.28,4596.41,4471.79,4402.05,4162.05,4521.03,4804.1,4453.33,4382.05,4590.26,1732,1674,15.213,0,0,0,0
84,3842.05,4123.59,4215.9,4433.33,4523.08,4601.03,4470.26,4405.64,4169.23,4528.72,4810.77,4456.41,4388.72,4596.41,1734,1675,15.221,0,0,0,0
85,3833.85,4108.72,4207.18,4427.18,4515.38,4608.21,4472.82,4402.05,4169.74,4522.56,4803.59,4443.59,4374.36,4586.67,1735,1674,15.227,0,0,0,0
86,3827.18,4104.62,4203.59,4423.59,4525.13,4602.56,4473.85,4395.9,4160.51,4509.74,4788.72,4434.87,4362.56,4581.03,1738,1674,15.235,0,0,0,0
87,3822.56,4110.26,4202.05,4422.05,4535.9,4604.1,4472.82,4387.18,4146.15,4497.95,4779.49,4428.21,4357.44,4573.33,1742,1671,15.243,0,0,0,0
88,3830.77,4118.97,4206.15,4423.59,4532.82,4609.23,4474.87,4395.38,4154.36,4511.79,4797.44,4437.95,4371.79,4581.03,1743,1670,15.251,0,0,0,0
89,3835.9,4120,4211.28,4426.67,4529.74,4612.31,4476.92,4409.23,4170.77,4533.33,4812.82,4453.85,4384.62,4591.79,1748,1666,15.26,0,0,0,0
90,3825.13,4112.31,4208.72,4425.13,4540,4627.18,4473.85,4398.46,4157.95,4522.05,4794.36,4447.18,4369.74,4576.92,1749,1665,15.268,0,0,0,0
91,3825.13,4115.38,4212.31,4423.08,4547.69,4627.18,4472.31,4396.41,4150.26,4519.49,4793.33,4447.69,4372.31,4578.97,1752,1665,15.275,0,0,0,0
92,3836.41,4126.67,4223.08,4427.69,4547.69,4606.15,4474.36,4416.92,4171.79,4550.77,4826.15,4471.28,4400,4605.64,1754,1667,15.282,0,0,0,0
93,3831.28,4124.1,4220.51,4429.23,4540,4611.28,4473.85,4410.77,4175.9,4555.9,4826.15,4470.26,4394.87,4600,1756,1668,15.291,0,0,0,0
94,3822.05,4114.36,4210.77,4418.97,4515.9,4630.26,4473.85,4399.49,4166.67,4535.9,4807.18,4454.36,4379.49,4581.03,1758,1669,15.298,0,0,0,0
95,3824.62,4111.79,4209.23,4416.41,4510.26,4620,4476.92,4417.44,4174.36,4541.03,4816.41,4459.49,4390.77,4588.72,1757,1668,15.306,0,0,0,0
96,3820,4107.69,4200.51,4420.51,4526.15,4612.82,4477.44,4423.08,4171.28,4543.59,4816.92,4455.38,4386.67,4586.15,1757,1669,15.314,0,0,0,0
97,3813.33,4102.56,4189.74,4418.46,4540.51,4619.49,4472.31,4406.15,4150.26,4522.05,4797.44,4438.97,4366.15,4566.67,1756,1669,15.321,0,0,0,0
98,3821.54,4103.59,4197.95,4416.92,4543.08,4608.72,4470.77,4407.69,4152.31,4523.59,4801.03,4445.64,4373.33,4574.36,1756,1667,15.329,0,0,0,0
99,3827.69,4105.64,4209.23,4419.49,4530.26,4602.56,4474.36,4422.05,4173.33,4546.15,4820,4460,4388.21,4593.33,1753,1668,15.336,0,0,0,0
100,3817.44,4099.49,4200,4414.87,4521.54,4623.08,4471.79,4417.95,4171.79,4537.95,4810.26,4449.23,4371.79,4581.03,1754,1667,15.344,0,0,0,0
101,3809.23,4090.77,4188.21,4407.69,4522.05,4633.33,4468.21,4410.26,4157.44,4515.9,4791.79,4433.33,4354.36,4561.03,1750,1668,15.352,0,0,0,0
102,3815.9,4093.85,4195.9,4412.82,4521.03,4622.05,4472.31,4409.74,4156.41,4518.46,4794.36,4440.51,4366.15,4572.82,1749,1669,15.359,0,0,0,0
103,3825.13,4101.54,4206.67,4416.92,4515.9,4618.46,4475.9,4403.59,4155.9,4528.21,4802.56,4453.33,4374.36,4589.23,1746,1670,15.368,0,0,0,0
104,3831.28,4105.64,4211.79,4412.31,4518.97,4612.82,4475.38,4411.28,4167.69,4539.49,4815.38,4460,4378.46,4594.87,1743,1672,15.376,0,0,0,0
105,3835.38,4106.15,4216.92,4407.69,4522.56,4600,4476.92,4430.77,4190.26,4557.95,4829.74,4465.64,4393.85,4604.1,1739,1672,15.383,0,0,0,0
106,3827.69,4092.82,4211.79,4406.15,4513.85,4606.15,4475.38,4415.9,4174.36,4549.74,4820.51,4455.9,4392.31,4600,1736,1673,15.392,0,0,0,0
107,3814.87,4074.36,4201.03,4403.08,4507.69,4615.9,4470.26,4388.21,4148.21,4520.51,4798.97,4439.49,4371.28,4584.1,1733,1673,15.399,0,0,0,0
108,3818.46,4074.87,4198.97,4403.59,4509.74,4604.62,4470.77,4392.31,4158.97,4514.36,4793.33,4441.03,4366.67,4580,1730,1674,15.407,0,0,0,0
109,3825.64,4083.59,4200,4407.18,4512.31,4594.36,4472.82,4402.05,4174.87,4532.31,4805.13,4445.64,4381.03,4587.69,1727,1673,15.415,0,0,0,0
110,3821.03,4074.36,4200,4404.1,4507.69,4602.05,4472.31,4395.9,4169.74,4540,4811.28,4438.97,4383.08,4585.64,1719,1677,15.423,0,0,0,0
111,3815.38,4063.08,4198.46,4394.87,4500.51,4609.74,4472.31,4392.31,4157.44,4526.15,4800,4432.31,4372.82,4570.26,1716,1678,15.43,0,0,0,0
112,3816.92,4069.74,4197.95,4393.85,4505.13,4603.59,4472.82,4393.85,4153.85,4521.54,4792.31,4437.44,4372.82,4569.74,1713,1680,15.439,0,0,0,0
113,3821.03,4079.49,4201.03,4401.03,4521.54,4594.87,4472.31,4396.41,4164.1,4537.44,4805.13,4443.59,4383.08,4586.67,1711,1680,15.449,0,0,0,0
114,3820.51,4076.41,4204.1,4401.03,4515.9,4601.54,4472.31,4404.62,4172.82,4544.1,4815.9,4443.08,4388.21,4591.79,1709,1679,15.454,0,0,0,0
115,3820,4072.31,4204.62,4395.9,4485.64,4613.33,4474.36,4411.79,4166.67,4535.9,4810.77,4445.13,4390.77,4584.62,1707,1679,15.462,0,0,0,0
116,3824.1,4075.38,4204.62,4395.9,4486.15,4613.33,4476.92,4412.31,4168.72,4540.51,4814.36,4456.92,4397.95,4589.74,1705,1680,15.469,0,0,0,0
117,3820,4076.92,4200.51,4398.97,4514.87,4613.33,4471.28,4406.15,4170.26,4541.54,4815.38,4457.44,4392.82,4591.28,1703,1680,15.478,0,0,0,0
118,3813.33,4073.85,4194.87,4399.49,4508.72,4617.95,4465.64,4394.87,4155.9,4523.08,4803.59,4445.13,4381.54,4583.59,1701,1684,15.485,0,0,0,0
119,3815.9,4073.85,4196.41,4396.92,4487.69,4612.31,4470.26,4393.85,4154.36,4514.87,4801.03,4447.18,4384.1,4586.15,1702,1685,15.492,0,0,0,0
120,3820.51,4077.95,4202.05,4398.46,4502.56,4601.03,4475.9,4404.62,4165.64,4530.77,4810.26,4460.51,4394.87,4594.87,1699,1688,15.5,0,0,0,0
121,3819.49,4080.51,4203.59,4400,4513.85,4596.41,4474.87,4413.85,4173.85,4539.49,4815.9,4463.08,4399.49,4602.05,1699,1690,15.508,0,0,0,0
122,3817.44,4076.41,4202.05,4396.41,4493.85,4599.49,4473.85,4408.21,4172.31,4529.23,4811.79,4460,4393.33,4601.03,1697,1689,15.516,0,0,0,0
123,3817.95,4071.28,4202.05,4394.36,4486.67,4608.72,4473.85,4400.51,4157.44,4516.92,4800.51,4457.44,4384.1,4592.82,1696,1692,15.526,0,0,0,0
124,3819.49,4075.38,4205.64,4401.03,4503.59,4621.03,4472.82,4406.15,4152.31,4520.51,4801.03,4458.97,4386.15,4592.82,1694,1692,15.532,0,0,0,0
125,3824.62,4081.54,4208.21,4404.62,4510.26,4628.21,4473.33,4415.9,4172.31,4534.36,4812.82,4469.74,4396.41,4603.08,1693,1693,15.541,0,0,0,0
126,3828.72,4080,4210.77,4402.56,4499.49,4632.82,4476.92,4418.97,4191.28,4543.59,4822.05,4478.46,4400.51,4612.82,1692,1693,15.549,0,0,0,0
127,3826.67,4078.46,4211.28,4399.49,4493.85,4634.87,4476.41,4415.9,4180.51,4545.13,4829.23,4472.82,4397.44,4615.9,1689,1695,15.557,0,0,0,0
128,3822.05,4075.38,4205.64,4399.49,4493.33,4632.31,4468.21,4406.15,4158.46,4529.74,4823.08,4460,4386.15,4606.15,1689,1695,15.565,0,0,0,0
0,3821.54,4070.26,4201.03,4403.59,4492.31,4630.77,4466.67,4396.41,4151.79,4510.26,4802.56,4456.41,4375.38,4596.92,1686,1696,15.573,0,0,0,0
1,3823.59,4070.77,4202.56,4403.59,4499.49,4631.79,4470.26,4392.82,4156.92,4506.15,4795.9,4455.9,4371.79,4600,1687,1695,15.58,0,0,0,0
2,3824.1,4074.87,4201.54,4401.03,4511.28,4631.79,4465.13,4389.23,4154.36,4505.64,4796.41,4447.69,4368.72,4600.51,1684,1695,15.588,0,0,0,0
3,3822.56,4074.87,4198.46,4400.51,4507.69,4632.31,4459.49,4386.15,4151.79,4505.13,4796.92,4445.13,4370.77,4595.9,1684,1695,15.596,0,0,0,0
4,3825.64,4070.26,4203.08,4401.03,4487.69,4632.31,4463.08,4393.85,4164.1,4517.44,4808.72,4456.41,4384.1,4600.51,1683,1693,15.603,0,0,0,0
5,3827.18,4065.64,4204.62,4398.97,4487.69,4629.74,4466.15,4404.62,4176.41,4524.1,4809.23,4460.51,4388.72,4607.18,1683,1693,15.612,0,0,0,0
6,3821.03,4066.15,4196.92,4396.92,4500.51,4630.26,4460.51,4395.38,4166.67,4508.72,4797.95,4448.72,4378.97,4599.49,1684,1690,15.618,0,0,0,0
7,3821.54,4075.38,4198.46,4402.05,4494.87,4634.36,4457.44,4381.54,4151.79,4502.56,4798.46,4447.18,4378.46,4593.33,1684,1693,15.626,0,0,0,0
8,3827.18,4082.56,4206.15,4406.15,4493.85,4636.92,4458.97,4387.18,4150.26,4507.69,4800.51,4455.9,4384.1,4596.92,1685,1692,15.634,0,0,0,0
9,3828.21,4081.54,4207.69,4404.62,4504.62,4631.79,4460.51,4400,4156.41,4511.28,4803.08,4458.97,4387.69,4602.05,1685,1692,15.642,0,0,0,0
10,3825.64,4077.95,4203.08,4404.1,4508.21,4625.64,4457.95,4400,4161.54,4519.49,4813.33,4455.9,4392.31,4602.56,1686,1690,15.65,0,0,0,0
11,3824.1,4077.95,4200,4405.13,4503.08,4626.15,4457.44,4398.97,4164.62,4524.62,4815.9,4455.9,4394.87,4600.51,1685,1691,15.659,0,0,0,0
12,3825.13,4079.49,4202.56,4403.08,4503.59,4629.23,4464.1,4408.72,4169.74,4521.54,4810.77,4456.92,4394.87,4600.51,1686,1689,15.665,0,0,0,0
13,3826.15,4078.97,4208.72,4402.05,4498.46,4629.74,4465.64,4411.28,4171.28,4521.54,4813.85,4456.92,4396.41,4604.1,1684,1688,15.674,0,0,0,0
14,3826.15,4083.59,4208.72,4402.56,4487.18,4633.85,4462.05,4403.59,4169.74,4522.05,4813.33,4458.97,4393.85,4606.15,1684,1689,15.681,0,0,0,0
15,3825.64,4088.21,4204.1,4401.54,4501.54,4634.87,4460,4400,4170.26,4515.9,4809.23,4458.46,4385.13,4602.56,1684,1689,15.689,0,0,0,0
16,3822.56,4079.49,4199.49,4398.46,4518.97,4626.15,4459.49,4398.97,4165.64,4510.26,4808.72,4455.9,4378.46,4597.95,1683,1691,15.697,0,0,0,0
17,3821.54,4070.26,4200.51,4397.44,4506.15,4621.54,4459.49,4398.46,4159.49,4506.67,4809.23,4457.44,4383.08,4599.49,1684,1692,15.705,0,0,0,0
18,3829.23,4080.51,4209.23,4401.54,4488.72,4619.49,4461.54,4404.62,4161.54,4507.69,4809.74,4461.03,4392.31,4608.21,1683,1696,15.712,0,0,0,0
19,3836.92,4088.72,4214.36,4405.13,4486.67,4614.87,4463.08,4413.33,4171.28,4520,4813.33,4463.59,4398.46,4617.44,1684,1697,15.72,0,0,0,0
20,3831.79,4079.49,4207.69,4400,4492.31,4620,4461.03,4405.64,4166.67,4524.62,4816.92,4462.56,4398.97,4612.82,1684,1698,15.728,0,0,0,0
21,3823.08,4069.74,4200,4393.33,4505.13,4625.13,4459.49,4395.9,4153.85,4513.33,4814.36,4458.97,4397.95,4602.56,1684,1697,15.736,0,0,0,0
22,3824.62,4066.15,4202.05,4394.87,4507.18,4620.51,4460,4401.54,4158.97,4512.82,4812.82,4459.49,4398.97,4603.59,1683,1697,15.744,0,0,0,0
23,3825.64,4063.59,4208.21,4396.41,4496.41,4618.46,4460.51,4401.03,4167.69,4523.59,4818.97,4465.13,4401.54,4605.64,1684,1697,15.751,0,0,0,0
24,3828.21,4065.13,4210.26,4396.41,4500.51,4615.38,4461.03,4394.36,4169.23,4527.18,4826.67,4472.82,4406.15,4603.59,1682,1697,15.759,0,0,0,0
25,3835.9,4067.69,4210.26,4399.49,4509.74,4602.56,4461.03,4404.62,4173.33,4529.74,4832.31,4474.36,4411.79,4606.67,1683,1699,15.767,0,0,0,0
26,3831.28,4064.1,4207.18,4398.97,4506.67,4597.44,4459.49,4406.67,4169.23,4526.67,4824.1,4465.13,4404.62,4602.56,1683,1697,15.797,0,0,0,0
27,3822.05,4060,4203.08,4393.33,4509.74,4606.67,4457.44,4387.18,4153.85,4511.79,4804.1,4454.87,4384.62,4588.21,1683,1698,15.801,0,0,0,0
28,3824.1,4056.41,4200.51,4391.28,4507.69,4618.46,4458.97,4378.46,4148.72,4506.15,4796.41,4457.44,4377.95,4583.59,1684,1697,15.801,0,0,0,0
29,3822.56,4054.36,4198.97,4393.33,4504.62,4621.03,4459.49,4380,4150.77,4503.59,4797.44,4455.38,4378.46,4585.13,1683,1697,15.801,0,0,0,0
30,3817.44,4055.38,4199.49,4392.82,4509.23,4611.79,4457.95,4380,4147.69,4499.49,4797.95,4448.21,4373.85,4579.49,1684,1696,15.808,0,0,0,0
31,3824.62,4054.36,4206.15,4391.79,4508.21,4600.51,4461.03,4394.36,4156.92,4517.44,4812.31,4456.41,4384.1,4583.08,1683,1695,15.814,0,0,0,0
32,3828.21,4049.23,4205.13,4392.82,4505.64,4595.38,4464.62,4398.97,4161.03,4519.49,4813.85,4459.49,4390.77,4590.26,1684,1696,15.823,0,0,0,0
33,3817.44,4043.59,4193.33,4391.28,4498.97,4602.56,4460.51,4378.46,4140,4488.21,4784.62,4437.95,4372.31,4575.9,1684,1696,15.831,0,0,0,0
34,3817.95,4048.72,4191.79,4391.79,4491.28,4608.21,4457.44,4378.46,4133.85,4481.03,4776.92,4428.21,4365.64,4562.05,1685,1697,15.839,0,0,0,0
35,3832.82,4061.03,4205.13,4397.95,4500.51,4597.95,4466.67,4401.54,4160.51,4509.23,4801.03,4445.64,4387.69,4579.49,1685,1696,15.846,0,0,0,0
36,3831.79,4062.05,4202.05,4396.41,4513.85,4600,4478.46,4398.46,4167.69,4515.9,4804.62,4449.23,4392.82,4590.77,1686,1696,15.853,0,0,0,0
37,3819.49,4053.85,4189.23,4390.77,4505.64,4616.41,4474.87,4377.44,4144.1,4501.03,4792.31,4433.33,4380,4573.33,1685,1696,15.862,0,0,0,0
38,3822.05,4056.92,4193.85,4393.33,4493.33,4611.28,4471.28,4381.03,4138.97,4501.54,4795.38,4435.38,4380.51,4570.26,1686,1697,15.869,0,0,0,0
39,3827.18,4064.62,4202.05,4396.41,4503.08,4594.36,4483.08,4395.38,4152.82,4508.21,4799.49,4448.21,4387.69,4581.54,1685,1697,15.877,0,0,0,0
40,3825.13,4062.05,4202.05,4395.38,4510.26,4598.97,4495.38,4396.41,4155.9,4507.69,4798.46,4448.21,4386.15,4582.56,1687,1696,15.884,0,0,0,0
41,3822.56,4059.49,4199.49,4394.36,4509.23,4609.74,4495.9,4397.95,4155.9,4505.13,4797.95,4445.13,4382.56,4578.46,1686,1697,15.892,0,0,0,0
42,3821.03,4060.51,4196.41,4391.28,4511.79,4614.36,4490.77,4396.92,4157.95,4508.21,4797.95,4445.64,4387.18,4575.9,1688,1697,15.9,0,0,0,0
43,3821.54,4060.51,4194.36,4388.72,4511.28,4624.62,4488.21,4386.67,4150.26,4507.69,4802.05,4444.62,4391.28,4576.41,1687,1697,15.908,0,0,0,0
44,3823.08,4061.54,4195.9,4391.28,4508.72,4623.08,4491.28,4388.72,4151.28,4506.67,4811.28,4448.72,4392.31,4583.08,1689,1698,15.916,0,0,0,0
45,3828.21,4065.13,4203.08,4394.36,4504.62,4606.67,4495.9,4403.59,4166.67,4517.44,4817.44,4460,4400,4588.72,1688,1696,15.923,0,0,0,0
46,3833.85,4070.26,4209.74,4395.9,4498.97,4603.08,4493.33,4405.13,4170.77,4525.64,4814.36,4461.54,4403.59,4586.67,1688,1699,15.931,0,0,0,0
47,3834.36,4074.36,4207.18,4394.36,4506.15,4612.82,4487.69,4401.03,4166.15,4522.56,4814.87,4457.95,4403.08,4590.77,1690,1699,15.939,0,0,0,0
48,3835.9,4074.87,4205.64,4393.85,4526.67,4608.21,4487.69,4408.21,4171.28,4521.54,4824.62,4460,4417.44,4604.1,1689,1699,15.947,0,0,0,0
49,3840,4074.87,4210.26,4393.85,4524.1,4595.9,4491.79,4416.41,4180,4530.26,4832.31,4465.13,4431.28,4608.72,1690,1700,15.955,0,0,0,0
50,3834.87,4067.18,4202.56,4389.74,4495.38,4604.62,4486.15,4408.72,4171.79,4522.05,4820.51,4457.95,4414.87,4596.92,1691,1700,15.963,0,0,0,0
51,3823.59,4056.92,4188.21,4386.67,4493.33,4617.44,4478.46,4393.85,4157.95,4497.95,4796.41,4442.56,4388.72,4581.03,1692,1699,15.97,0,0,0,0
52,3824.62,4061.54,4191.79,4388.21,4508.72,4611.28,4482.56,4396.92,4165.13,4498.97,4798.46,4445.64,4397.44,4583.59,1692,1700,15.978,0,0,0,0
53,3836.41,4075.9,4206.15,4392.82,4507.18,4599.49,4491.79,4415.38,4186.67,4525.64,4826.67,4463.08,4420,4601.54,1694,1701,15.986,0,0,0,0
54,3835.38,4077.95,4207.18,4394.36,4517.44,4600.51,4495.38,4421.54,4189.23,4529.23,4831.79,4464.1,4414.36,4603.59,1694,1700,15.994,0,0,0,0
55,3824.62,4074.36,4200.51,4394.36,4534.36,4612.82,4492.82,4407.69,4170.26,4507.18,4808.72,4453.33,4393.85,4587.18,1694,1701,16.002,0,0,0,0
56,3828.21,4078.46,4203.08,4397.95,4517.44,4620,4489.74,4409.23,4169.74,4510.26,4812.31,4455.38,4396.41,4588.72,1694,1699,16.009,0,0,0,0
57,3834.87,4078.97,4208.21,4398.46,4501.54,4615.9,4492.31,4430.26,4187.69,4528.21,4832.82,4464.62,4409.23,4604.62,1692,1700,16.018,0,0,0,0
58,3830.26,4074.87,4205.13,4395.38,4522.05,4604.62,4493.33,4428.72,4189.23,4524.62,4822.56,4462.56,4402.56,4598.46,1693,1699,16.025,0,0,0,0
59,3824.1,4075.9,4200.51,4392.82,4524.62,4602.05,4488.72,4410.26,4180,4515.9,4808.21,4456.92,4392.82,4586.67,1690,1701,16.033,0,0,0,0
60,3826.15,4079.49,4202.56,4393.85,4519.49,4602.56,4495.9,4416.92,4184.62,4521.54,4820,4464.62,4396.92,4597.44,1690,1702,16.041,0,0,0,0
61,3833.85,4080,4209.74,4394.87,4537.95,4595.9,4507.69,4428.21,4190.26,4527.69,4830.26,4475.9,4401.03,4606.15,1687,1701,16.049,0,0,0,0
62,3836.92,4080.51,4211.28,4393.85,4524.1,4600,4506.15,4415.38,4183.59,4524.1,4824.62,4473.85,4397.95,4601.03,1686,1703,16.056,0,0,0,0
63,3835.9,4078.97,4206.15,4392.82,4498.97,4616.41,4512.31,4405.64,4184.1,4522.05,4823.08,4467.69,4399.49,4600,1685,1702,16.064,0,0,0,0
64,3836.41,4079.49,4208.72,4391.79,4513.85,4618.97,4522.05,4407.18,4185.13,4521.03,4829.23,4467.18,4404.62,4606.15,1684,1702,16.072,0,0,0,0
65,3841.03,4087.18,4214.36,4392.31,4528.72,4607.69,4512.82,4407.18,4175.38,4522.56,4832.31,4465.64,4406.15,4612.31,1683,1701,16.08,0,0,0,0
66,3835.9,4086.15,4208.72,4393.33,4528.72,4603.59,4494.36,4402.56,4168.21,4518.97,4822.05,4461.54,4400.51,4608.21,1682,1701,16.088,0,0,0,0
67,3825.64,4075.9,4202.05,4393.33,4528.21,4612.82,4490.77,4395.38,4171.28,4510.77,4811.79,4460,4395.38,4598.97,1683,1699,16.095,0,0,0,0
68,3828.72,4075.38,4205.13,4394.36,4524.1,4618.46,4495.38,4400,4172.31,4506.67,4811.79,4458.46,4394.36,4599.49,1682,1700,16.103,0,0,0,0
69,3835.9,4080,4206.15,4396.41,4526.15,4608.21,4493.85,4410.77,4170.77,4508.21,4816.92,4457.95,4397.44,4605.64,1683,1697,16.111,0,0,0,0
70,3833.85,4076.92,4205.13,4393.33,4532.82,4600.51,4488.72,4402.05,4168.72,4515.9,4815.38,4459.49,4405.13,4605.13,1682,1698,16.119,0,0,0,0
71,3826.67,4069.23,4202.05,4387.69,4522.05,4611.79,4487.18,4392.82,4166.67,4516.92,4811.79,4458.46,4405.64,4598.46,1683,1699,16.127,0,0,0,0
